Level,Date and Time,Source,Event ID,Message,Threshold
Information,11-12-2024 23:52:03,Microsoft-Windows-Kernel-Power,109,he kernel power manager has initiated a shutdown transition ction ower ction hutdown vent ode x eason ernel,
Information,11-12-2024 23:52:01,User32,1074,he process system winlogon exe has initiated the shutdown of computer on behalf of user for the following reason o title for this reason could be found eason ode x ff hutdown ype shutdown omment,
Information,11-12-2024 23:40:06,Service Control Manager,7045,service was installed in the system ervice ame dobe crobat pdate ervice ervice ile ame rogram iles x ommon iles dobe armsvc exe ervice ype user mode service ervice tart ype auto start ervice ccount ocal ystem,
Information,11-12-2024 11:33:40,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft indows hotos wekyb d bbwe ystem pp ata elium ache a fcaae e dat was cleared updating keys and creating modified pages,
Information,10-12-2024 22:58:21,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft indows aps wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,10-12-2024 22:58:19,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows aps x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,10-12-2024 22:47:26,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config { a b ef ca aa } { a b ef ca aa } finished with result x nternal code,
Information,10-12-2024 22:46:35,Service Control Manager,7045,service was installed in the system ervice ame p sl af ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,10-12-2024 21:56:22,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages eams wekyb d bbwe ystem pp ata elium ache b c c cf dat was cleared updating keys and creating modified pages,
Error,06-12-2024 10:29:23,Microsoft-Windows-WindowsUpdateClient,20,nstallation ailure indows failed to install the following update with error x icrosoft our hone,0.8
Error,05-12-2024 22:23:30,Microsoft-Windows-WER-SystemErrorReporting,1001,he computer has rebooted from a bugcheck he bugcheck was x x x e xfffff dc a x dump was saved in inidump dmp eport d e c b f ad b b db f ae d,0.8
Warning,05-12-2024 16:57:57,Microsoft-Windows-DNS-Client,1014,ame resolution for the name static edge microsoftapp net timed out after none of the configured servers responded lient,
Information,05-12-2024 16:18:57,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft aming pp wekyb d bbwe ystem pp ata elium ache b e f cf f dat was cleared updating keys and creating modified pages,
Warning,05-12-2024 15:47:06,Microsoft-Windows-DNS-Client,1014,ame resolution for the name licensing mp microsoft com timed out after none of the configured servers responded lient,
Warning,05-12-2024 15:46:36,Microsoft-Windows-DNS-Client,1014,ame resolution for the name optimizationguide pa googleapis com timed out after none of the configured servers responded lient,
Warning,05-12-2024 15:46:28,Microsoft-Windows-DNS-Client,1014,ame resolution for the name chat openai com timed out after none of the configured servers responded lient,
Warning,05-12-2024 14:51:11,Microsoft-Windows-DNS-Client,1014,ame resolution for the name media pnq cdn whatsapp net timed out after none of the configured servers responded lient,
Information,05-12-2024 14:41:33,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft aming ervices wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,05-12-2024 14:41:32,Service Control Manager,7045,service was installed in the system ervice ame aming ervices ervice ile ame rogram iles indows pps icrosoft aming ervices x wekyb d bbwe aming ervices exe ervice ype user mode service ervice tart ype auto start ervice ccount ocal ystem,
Information,05-12-2024 14:41:32,Service Control Manager,7045,service was installed in the system ervice ame aming ervices ervice ile ame rogram iles indows pps icrosoft aming ervices x wekyb d bbwe aming ervices et exe ervice ype user mode service ervice tart ype auto start ervice ccount ocal ervice,
Information,05-12-2024 14:41:32,Service Control Manager,7040,he start type of the aming ervices service was changed from auto start to disabled,
Information,05-12-2024 14:41:31,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update icrosoft aming ervices,
Information,05-12-2024 14:41:17,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft aming ervices x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,05-12-2024 12:39:34,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {e da b cc ef ca aa } {e da b cc ef ca aa } finished with result x nternal code,
Warning,05-12-2024 08:48:16,Microsoft-Windows-Time-Service,36,he time service has not synchronized the system time for the last seconds because none of the time service providers provided a usable time stamp he time service will not update the local system time until it is able to synchronize with a time source f the local system is configured to act as a time server for clients it will stop advertising as a time source to clients after seconds he time service will continue to retry and sync time with its time sources heck system event log for other time events for more details un w tm resync to force an instant time synchronization ou can control the frequency of the time source rediscovery using lock oldover eriod time config setting odify the vent og lags time config setting if you wish to disable this message,
Warning,04-12-2024 17:11:39,Microsoft-Windows-DNS-Client,1014,ame resolution for the name i ytimg com timed out after none of the configured servers responded lient,
Warning,04-12-2024 17:11:01,Microsoft-Windows-DNS-Client,1014,ame resolution for the name chat google com timed out after none of the configured servers responded lient,
Warning,04-12-2024 15:11:26,Microsoft-Windows-DNS-Client,1014,ame resolution for the name rr sn cvh knzk googlevideo com timed out after none of the configured servers responded lient,
Warning,04-12-2024 15:11:21,Microsoft-Windows-DNS-Client,1014,ame resolution for the name fd api iris microsoft com timed out after none of the configured servers responded lient,
Error,04-12-2024 15:02:39,Volsnap,36,he shadow copies of volume were aborted because the shadow copy storage could not grow due to a user imposed limit,0.8
Warning,04-12-2024 10:37:40,Microsoft-Windows-DNS-Client,1014,ame resolution for the name mail google com timed out after none of the configured servers responded lient,
Warning,03-12-2024 13:18:03,Microsoft-Windows-DNS-Client,1014,ame resolution for the name edge microsoft com timed out after none of the configured servers responded lient,
Information,03-12-2024 12:00:27,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update icrosoft indows eedback ub,
Information,03-12-2024 12:00:25,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows eedback ub x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,03-12-2024 11:47:27,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update icrosoft box aming verlay,
Information,03-12-2024 11:47:26,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft box aming verlay x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,03-12-2024 11:45:59,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft ideo xtensions wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,03-12-2024 11:45:59,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update icrosoft ideo xtensions,
Warning,02-12-2024 23:04:08,Microsoft-Windows-DNS-Client,1014,ame resolution for the name x c lencr org timed out after none of the configured servers responded lient,
Information,02-12-2024 14:31:45,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {e f a ae ef ca aa } {e f a ae ef ca aa } finished with result x nternal code,
Information,02-12-2024 07:37:31,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft our hone wekyb d bbwe ystem pp ata elium ache d cbab bf dat was cleared updating keys and creating modified pages,
Warning,01-12-2024 16:40:30,Microsoft-Windows-DNS-Client,1014,ame resolution for the name c pki goog timed out after none of the configured servers responded lient,
Warning,30-11-2024 23:18:18,Microsoft-Windows-DNS-Client,1014,ame resolution for the name p p bom discovery steamserver net timed out after none of the configured servers responded lient,
Information,30-11-2024 02:30:38,Microsoft-Windows-HttpService,112,ttempted to reserve http rdp tatus x rocess d x xecutable path evice arddisk olume indows in x amd microsoft windows servicingstack bf ad e none a a f e df i orker exe ser,
Information,30-11-2024 02:30:38,Microsoft-Windows-HttpService,112,ttempted to reserve https rdp tatus x rocess d x xecutable path evice arddisk olume indows in x amd microsoft windows servicingstack bf ad e none a a f e df i orker exe ser,
Information,30-11-2024 02:30:26,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows ug oop x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,30-11-2024 02:30:01,Microsoft-Windows-Kernel-Power,578,he system has detected a system initiated reboot from ctive,
Information,30-11-2024 02:29:06,User32,1074,he process uus o so ore orker exe has initiated the restart of computer on behalf of user for the following reason perating ystem ervice pack lanned eason ode x hutdown ype restart omment,
Information,29-11-2024 22:25:36,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft indows otepad wekyb d bbwe ystem pp ata elium ache cc a c a b fc dat was cleared updating keys and creating modified pages,
Information,29-11-2024 17:52:42,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {abe e ce ad ef f ca aa } {abe e cd ad ef f ca aa } finished with result x nternal code,
Information,29-11-2024 17:52:42,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {abe e cb ad ef f ca aa } {abe e ca ad ef f ca aa } finished with result x nternal code,
Information,29-11-2024 17:51:52,Service Control Manager,7045,service was installed in the system ervice ame p slaeab ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,29-11-2024 17:00:03,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft utlook or indows wekyb d bbwe ystem pp ata elium ache bed a b bd dat was cleared updating keys and creating modified pages,
Information,26-11-2024 20:26:32,Microsoft-Windows-Kernel-General,15,ive indows old indows ystem onfig was reorganized with a starting size of bytes and an ending size of bytes,
Information,26-11-2024 20:25:47,Service Control Manager,7045,service was installed in the system ervice ame p slda ade ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,26-11-2024 19:45:30,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows indows pps icrosoft aming ervices x wekyb d bbwe ache bbb ee c ce ee dat was cleared updating keys and creating modified pages,
Error,25-11-2024 02:33:19,Microsoft-Windows-WindowsUpdateClient,20,nstallation ailure indows failed to install the following update with error x umulative pdate review for indows ersion for x based ystems,0.8
Information,25-11-2024 02:29:31,Microsoft-Windows-Power-Troubleshooter,1,he system has returned from a low power state leep ime ake ime ake ource nknown but possibily due to timer indows will execute icrosoft indows pdate rchestrator chedule ake o ork scheduled task that requested waking the computer,
Warning,24-11-2024 21:15:07,Microsoft-Windows-DNS-Client,1014,ame resolution for the name prod dynamite prod us signaler pa clients google com timed out after none of the configured servers responded lient,
Information,24-11-2024 19:21:53,Service Control Manager,7045,service was installed in the system ervice ame sb cm ost ervice ervice ile ame ystem oot ystem river tore ile epository usbncm inf amd d a c ce sb cm sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,24-11-2024 19:19:56,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config { d aa a ef b ca aa } { d aa a ef b ca aa } finished with result x nternal code,
Information,24-11-2024 19:14:18,Service Control Manager,7040,he start type of the indows mage cquisition service was changed from demand start to auto start,
Information,24-11-2024 19:14:16,Service Control Manager,7045,service was installed in the system ervice ame pd tp ervice ile ame ystem oot system d sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,24-11-2024 19:14:16,Microsoft-Windows-DriverFrameworks-UserMode,10001,he service pd tp river {aaae b a a c b d a afb bb } was installed t requires framework version or higher,
Information,24-11-2024 19:12:46,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft ing earch wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,24-11-2024 19:12:46,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update icrosoft ing earch,
Information,24-11-2024 19:12:42,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft ing earch x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,24-11-2024 19:12:41,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft pplication ompatibility nhancements wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,24-11-2024 19:12:41,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update icrosoft pplication ompatibility nhancements,
Information,24-11-2024 19:11:51,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft opilot neutral wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,24-11-2024 19:09:19,Service Control Manager,7045,service was installed in the system ervice ame p sld a fa ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,24-11-2024 19:09:18,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update cer ncorporated lass,
Error,24-11-2024 18:07:44,BTHUSB,16,he mutual authentication between the local luetooth adapter and a device with luetooth adapter address e db af failed,0.8
Information,24-11-2024 17:23:48,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft box aming verlay wekyb d bbwe ystem pp ata elium ache a a abc dd ea dat was cleared updating keys and creating modified pages,
Information,22-11-2024 21:04:44,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {f f a ef a ca aa } {f f a ef a ca aa } finished with result x nternal code,
Information,22-11-2024 21:04:40,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {f cc a ef a ca aa } {f cb a ef a ca aa } finished with result x nternal code,
Information,22-11-2024 21:04:40,Microsoft-Windows-Kernel-General,11,x init phase for hive evice arddisk olume hadow opy ystem config {f c a ef a ca aa } {f c a ef a ca aa } finished with result x nternal code,
Information,22-11-2024 21:03:58,Service Control Manager,7045,service was installed in the system ervice ame p slbfe ba ervice ile ame rogram ata icrosoft indows efender efinition pdates { } p sl rv sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Error,22-11-2024 20:45:24,Microsoft-Windows-WindowsUpdateClient,20,nstallation ailure indows failed to install the following update with error x icrosoft indows pp untime,0.8
Information,22-11-2024 20:43:03,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update icrosoft esktop pp nstaller,
Information,22-11-2024 20:43:02,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft esktop pp nstaller x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:54:03,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft anguage xperience ackmr wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:54:02,Microsoft-Windows-WindowsUpdateClient,43,nstallation tarted indows has started installing the following update icrosoft anguage xperience ackmr,
Information,19-11-2024 12:47:38,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft orporation in pp untime ingleton wekyb d bbwe ystem pp ata elium ache d d b e dcc dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:47:37,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata ackages icrosoft in pp untime x wekyb d bbwe ystem pp ata elium ache b da ac a d dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:43:48,Service Control Manager,7040,he start type of the emote ccess river service was changed from demand start to auto start,
Information,19-11-2024 12:38:36,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft box peech o ext verlay wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:38:34,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft ing ews wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:38:34,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft aw mage xtension wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Warning,19-11-2024 12:38:33,Microsoft-Windows-DNS-Client,1014,ame resolution for the name inputsuggestions msdxcdn microsoft com timed out after none of the configured servers responded lient,
Information,19-11-2024 12:38:33,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft odos wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:38:33,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft odos x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:38:30,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft pp wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:38:30,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft indows arrator uick tart wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:38:11,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft indows loud xperience ost cw n h txyewy ettings settings dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:38:08,Service Control Manager,7040,he start type of the elivery ptimization service was changed from demand start to auto start,
Information,19-11-2024 12:38:08,Microsoft-Windows-Kernel-General,15,ive ervice rofiles etwork ervice pp ata ocal icrosoft indows elivery ptimization tate dosvc tate dat was reorganized with a starting size of bytes and an ending size of bytes,
Information,19-11-2024 12:37:52,Microsoft-Windows-UserModePowerService,12,rocess indows ystem river tore ile epository u inf amd e f d ec fad atieclxx exe process reset policy scheme from { c e fda e bf a a a e a c c} to { c e fda e bf a a a e a c c},
Error,19-11-2024 12:37:10,Service Control Manager,7043,he indows pdate service did not shut down properly after receiving a preshutdown control,0.8
Information,19-11-2024 12:36:26,Service Control Manager,7040,he start type of the rogram ompatibility ssistant ervice service was changed from demand start to auto start,
Information,19-11-2024 12:35:14,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft mage xtension wekyb d bbwe ettings settings dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:34:50,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages windows immersivecontrolpanel cw n h txyewy ettings settings dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:34:50,Microsoft-Windows-Kernel-General,16,he access history in hive sers nikha pp ata ocal ackages icrosoft in eb iew ost cw n h txyewy ettings settings dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:34:25,Service Control Manager,7045,service was installed in the system ervice ame icrosoft efender ore ervice ervice ile ame rogram ata icrosoft indows efender latform p efender ore ervice exe ervice ype user mode service ervice tart ype auto start ervice ccount ocal ystem,
Information,19-11-2024 12:32:58,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft box peech o ext verlay x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:54,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft ing ews x wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:33,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages indows rint ialog neutral neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:33,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages windows immersivecontrolpanel neutral neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:33,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages csi wp pp neutral neutral wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:31,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows lient ile xp x cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:30,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft box ame allable neutral neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:29,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows pu ject ialog neutral neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:28,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows tart enu xperience ost neutral neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:28,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows rint ueue ction enter neutral neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:27,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows inning onfirmation ialog neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:27,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows eople xperience ost neutral neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:27,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows arental ontrols neutral neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:27,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows arrator uick tart neutral neutral wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:26,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows ontent elivery anager neutral neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:26,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows loud xperience ost neutral neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:25,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft indows pprep hx pp neutral neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:25,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft in eb iew ost neutral neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:24,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft ock pp neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:24,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft pp neutral wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:24,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft sync ext ervice neutral wekyb d bbwe ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:24,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages icrosoft ccounts ontrol neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:23,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages neutral neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:23,Microsoft-Windows-Kernel-General,16,he access history in hive rogram ata icrosoft indows pp epository ackages c e a ea f f a d d neutral neutral cw n h txyewy ctivation tore dat was cleared updating keys and creating modified pages,
Information,19-11-2024 12:32:16,Service Control Manager,7040,he start type of the istributed ransaction oordinator service was changed from auto start to demand start,
Information,19-11-2024 12:32:16,Service Control Manager,7040,he start type of the istributed ransaction oordinator service was changed from demand start to auto start,
Information,19-11-2024 12:31:45,Microsoft-Windows-Kernel-Boot,26,one time boot sequence was used during this boot,
Information,19-11-2024 12:31:17,User32,1074,he process system winlogon exe has initiated the restart of computer on behalf of user for the following reason perating ystem pgrade lanned eason ode x hutdown ype restart omment,
Error,19-11-2024 12:31:16,Service Control Manager,7030,he rinter xtensions and otifications service is marked as an interactive service owever the system is configured to not allow interactive services his service may not function properly,0.8
Information,19-11-2024 12:31:16,Service Control Manager,7045,service was installed in the system ervice ame rinter xtensions and otifications ervice ile ame % ystem oot% system svchost exe k print ervice ype user mode service ervice tart ype demand start ervice ccount ocal ystem,
Error,19-11-2024 12:31:15,Service Control Manager,7023,he etwork ist ervice service terminated with the following error he device is not ready,0.8
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame team lient ervice ervice ile ame rogram iles x ommon iles team steamservice exe un s ervice ervice ype user mode service ervice tart ype demand start ervice ccount ocal ystem,
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame obile odem rivers er ervice ile ame ystem oot system ssudmdm sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame ockstar ame ibrary ervice ervice ile ame ames ockstar ervice exe ervice ype user mode service ervice tart ype demand start ervice ccount ocal ystem,
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame redator ervice ervice ile ame rogram iles cer itro ense ervice vc exe ervice ype user mode service ervice tart ype demand start ervice ccount ocal ystem,
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame ocal ystem ontainer ervice ile ame rogram iles orporation v ontainer nvcontainer exe s v ontainer ocal ystem a f rogram ata v ontainer ocal ystem log l d rogram iles orporation v ontainer plugins ocal ystem r p st rogram iles orporation v ontainer v ontainer elemetry pi dll ervice ype user mode service ervice tart ype auto start ervice ccount ocal ystem,
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame icrosoft dge levation ervice icrosoft dge levation ervice ervice ile ame rogram iles x icrosoft dge pplication elevation service exe ervice ype user mode service ervice tart ype demand start ervice ccount ocal ystem,
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame oogle hrome levation ervice oogle hrome levation ervice da a dc d ervice ile ame rogram iles oogle hrome pplication elevation service exe ervice ype user mode service ervice tart ype demand start ervice ccount ocal ystem,
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame rame iew service ervice ile ame rogram iles orporation rame iew nvfvsdksvc x exe service ervice ype user mode service ervice tart ype demand start ervice ccount ocal ystem,
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame icrosoft dge pdate ervice edgeupdatem ervice ile ame rogram iles x icrosoft dge pdate icrosoft dge pdate exe medsvc ervice ype user mode service ervice tart ype demand start ervice ccount ocal ystem,
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame icrosoft dge pdate ervice edgeupdate ervice ile ame rogram iles x icrosoft dge pdate icrosoft dge pdate exe svc ervice ype user mode service ervice tart ype auto start ervice ccount ocal ystem,
Information,19-11-2024 12:31:15,Service Control Manager,7045,service was installed in the system ervice ame obile omposite evice river er ervice ile ame ystem oot system ssudbus sys ervice ype kernel mode driver ervice tart ype demand start ervice ccount,
