Level,Date and Time,Source,Event ID,Task Category,
Information,01-10-2024 21:12,Intel-SST-OED,28,This task logs error codes to system event log.,"Loaded DSP FW library: Libs\dsp_lib_whm_adl_release.bin, status = STATUS_SUCCESS."
Information,01-10-2024 21:12,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Information,01-10-2024 21:12,Intel-SST-OED,28,This task logs error codes to system event log.,"Loaded DSP FW library: Libs\dsp_lib_whm_adl_release.bin, status = STATUS_SUCCESS."
Information,01-10-2024 21:12,Intel-SST-OED,28,This task logs error codes to system event log.,"Loaded DSP FW library: Libs\dsp_lib_intel_wov_adl_release.bin, status = STATUS_SUCCESS."
Information,01-10-2024 21:12,Microsoft-Windows-Kernel-General,1,-5,"The system time has changed to ?2024?-?10?-?01T15:42:11.500000000Z from ?2024?-?10?-?01T12:47:41.641925100Z.
Time Delta: 10469858 ms

Change Reason: System time synchronized with the hardware clock.
Process: '' (PID 4).

RTC time: ?2024?-?10?-?01T21:12:11.500000000Z
Current time zone bias: -330
RTC time is in UTC: false
System time was based on RTC time: false"
Information,01-10-2024 18:17,Microsoft-Windows-Kernel-Power,107,-102,The system has resumed from sleep.
Information,01-10-2024 18:17,Microsoft-Windows-Kernel-Power,42,-64,"The system is entering sleep.

Sleep Reason: Hibernate from Sleep - Fixed Timeout"
Information,01-10-2024 18:17,nhi,9008,None,"Driver exit RTD3.
 All the connected devices will now cause DeviceConnected events."
Information,01-10-2024 18:17,Microsoft-Windows-Kernel-Power,566,-268,"The system session has transitioned from 2 to 3.

Reason SxTransition 

BootId: 96"
Information,01-10-2024 18:17,Microsoft-Windows-Kernel-Power,507,-158,"The system is exiting Modern Standby 

Reason: Sleep, Hibernate, or Shutdown."
Information,01-10-2024 18:17,Microsoft-Windows-Kernel-Power,172,-203,"Connectivity state in standby: Connected, Reason: None"
Information,01-10-2024 17:17,Microsoft-Windows-Kernel-Power,172,-203,"Connectivity state in standby: Disconnected, Reason: Adaptive Connected Standby"
Information,01-10-2024 17:17,Microsoft-Windows-Kernel-Power,566,-268,"The system session has transitioned from 1 to 2.

Reason SessionUnlock 

BootId: 96"
Information,01-10-2024 17:07,Microsoft-Windows-Kernel-Power,506,-157,"The system is entering Modern Standby 

Reason: Idle Timeout."
Information,01-10-2024 17:07,Microsoft-Windows-Kernel-Power,566,-268,"The system session has transitioned from 0 to 1.

Reason SessionUnlock 

BootId: 96"
Information,01-10-2024 16:56,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat was cleared updating 0 keys and creating 0 modified pages.
Information,01-10-2024 16:51,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:8688) reset overlay policy scheme from {00000000-0000-0000-0000-000000000000} to {961cc777-2547-4f9d-8174-7d86181b8a7a}
Information,01-10-2024 16:51,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:8688) reset policy scheme from {64a64f24-65b9-4b56-befd-5ec1eaced9b3} to {64a64f24-65b9-4b56-befd-5ec1eaced9b3}
Information,01-10-2024 16:51,Microsoft-Windows-Kernel-Power,105,-100,Power source change.
Information,01-10-2024 16:51,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:8688) reset overlay policy scheme from {ded574b5-45a0-4f42-8737-46345c09c238} to {00000000-0000-0000-0000-000000000000}
Information,01-10-2024 16:51,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:8688) reset policy scheme from {27fa6203-3987-4dcc-918d-748559d549ec} to {64a64f24-65b9-4b56-befd-5ec1eaced9b3}
Information,01-10-2024 16:51,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:8688) reset overlay policy scheme from {ded574b5-45a0-4f42-8737-46345c09c238} to {ded574b5-45a0-4f42-8737-46345c09c238}
Information,01-10-2024 16:51,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:8688) reset policy scheme from {6fecc5ae-f350-48a5-b669-b472cb895ccf} to {27fa6203-3987-4dcc-918d-748559d549ec}
Information,01-10-2024 15:11,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,01-10-2024 15:11,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,01-10-2024 15:11,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,01-10-2024 15:03,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information,01-10-2024 15:01,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Error,01-10-2024 15:01,Service Control Manager,7031,None,The GameInput Service service terminated unexpectedly.  It has done this 1 time(s).  The following corrective action will be taken in 1000 milliseconds: Restart the service.
Information,01-10-2024 15:00,Service Control Manager,7040,None,The start type of the McAfee Scheduled Task - (McAfee Scheduled Task - (mc-sustainability)) service was changed from demand start to disabled.
Information,01-10-2024 15:00,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:8688) reset overlay policy scheme from {ded574b5-45a0-4f42-8737-46345c09c238} to {ded574b5-45a0-4f42-8737-46345c09c238}
Information,01-10-2024 15:00,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:8688) reset policy scheme from {27fa6203-3987-4dcc-918d-748559d549ec} to {6fecc5ae-f350-48a5-b669-b472cb895ccf}
Information,01-10-2024 15:00,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:8688) reset overlay policy scheme from {00000000-0000-0000-0000-000000000000} to {ded574b5-45a0-4f42-8737-46345c09c238}
Information,01-10-2024 15:00,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:8688) reset policy scheme from {64a64f24-65b9-4b56-befd-5ec1eaced9b3} to {27fa6203-3987-4dcc-918d-748559d549ec}
Information,01-10-2024 14:59,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.
Information,01-10-2024 14:59,Microsoft-Windows-UserModePowerService,51,-37,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:8688) reset overlay policy scheme from {961cc777-2547-4f9d-8174-7d86181b8a7a} to {00000000-0000-0000-0000-000000000000}
Information,01-10-2024 14:59,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Program Files\ASUS\ARMOURY CRATE Service\ArmouryCrate.UserSessionHelper.exe (process ID:8688) reset policy scheme from {64a64f24-65b9-4b56-befd-5ec1eaced9b3} to {64a64f24-65b9-4b56-befd-5ec1eaced9b3}
Information,01-10-2024 14:59,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  McAfee Scheduled Task - (McAfee Scheduled Task - (mc-sustainability))
Service File Name:  ""C:\Program Files\McAfee\wps\1.22.203.1\sustainability\mc-sustainability.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem"
Information,01-10-2024 14:59,Microsoft-Windows-Kernel-Power,105,-100,Power source change.
Information,01-10-2024 14:58,BTHUSB,18,None,Windows cannot store Bluetooth authentication codes (link keys) on the local adapter. Bluetooth keyboards might not work in the system BIOS during startup.
Information,01-10-2024 14:58,Service Control Manager,7040,None,The start type of the Microsoft Defender Antivirus Mini-Filter Driver service was changed from boot start to demand start.
Information,01-10-2024 14:58,Microsoft-Windows-FilterManager,1,None,"File System Filter 'WdFilter' (Version 10.0, ?2042?-?01?-?15T06:52:41.000000000Z) unloaded successfully."
Information,01-10-2024 14:58,Service Control Manager,7040,None,The start type of the Microsoft Defender Antivirus Boot Driver service was changed from boot start to demand start.
Information,01-10-2024 14:58,Service Control Manager,7040,None,The start type of the Microsoft Defender Core Service service was changed from auto start to demand start.
Information,01-10-2024 14:58,Service Control Manager,7040,None,The start type of the Microsoft Defender Antivirus Service service was changed from auto start to demand start.
Warning,01-10-2024 14:57,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54}
 and APPID 
{15C20B67-12E7-4BB6-92BB-7AFF07997402}
 to the user KRAZYPC\Karthik Sundaram SID (S-1-5-21-4230852428-3624921412-923642634-1001) from address LocalHost (Using LRPC) running in the application container MicrosoftWindows.Client.WebExperience_524.24900.80.0_x64__cw5n1h2txyewy SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,01-10-2024 14:57,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  MpKsld5c7891b
Service File Name:  C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{95FC6047-24E5-496A-BF9E-4A22B702EF78}\MpKslDrv.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  "
Information,01-10-2024 14:57,Microsoft-Windows-FilterManager,6,None,"File System Filter 'WdFilter' (10.0, ?2042?-?01?-?15T06:52:41.000000000Z) has successfully loaded and registered with Filter Manager."
Information,01-10-2024 14:57,Service Control Manager,7040,None,The start type of the Microsoft Defender Antivirus Boot Driver service was changed from demand start to boot start.
Information,01-10-2024 14:57,Service Control Manager,7040,None,The start type of the Microsoft Defender Antivirus Mini-Filter Driver service was changed from demand start to boot start.
Information,01-10-2024 14:57,Service Control Manager,7040,None,The start type of the Microsoft Defender Antivirus Service service was changed from demand start to auto start.
Information,01-10-2024 14:56,Service Control Manager,7040,None,The start type of the Microsoft Defender Core Service service was changed from demand start to auto start.
Information,01-10-2024 14:56,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,01-10-2024 14:56,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,01-10-2024 14:56,TPM,17,None,The Trusted Platform Module (TPM) hardware failed to execute a TPM command.
Information,01-10-2024 14:56,Microsoft-Windows-IsolatedUserMode,5,None,Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS.
Information,01-10-2024 14:56,Service Control Manager,7040,None,The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.
Information,01-10-2024 14:55,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Copilot_0.4.2.0_neutral__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,01-10-2024 14:55,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Users\Karthik Sundaram\AppData\Local\Packages\Microsoft.MicrosoftEdge.Stable_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages.
Warning,01-10-2024 14:55,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,01-10-2024 14:55,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,01-10-2024 14:55,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Warning,01-10-2024 14:55,Microsoft-Windows-DistributedCOM,10016,None,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
Information,01-10-2024 14:55,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://127.0.0.1:24830:127.0.0.1/) to URL group (0xFE00001220000001). Status: 0x0. Process Id 0x31B0 Executable path \Device\HarddiskVolume3\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSoftwareManager\AsusSupportService.exe, User KRAZYPC\Karthik Sundaram"
Information,01-10-2024 14:55,Microsoft-Windows-HttpService,111,HTTP Configuration Property Trace Task,"Create URL group 0xFE00001220000001. Status 0x0. Process Id 0x31B0 Executable path \Device\HarddiskVolume3\Windows\System32\DriverStore\FileRepository\asussci2.inf_amd64_a61e5ab0aed04d3c\ASUSSoftwareManager\AsusSupportService.exe, User KRAZYPC\Karthik Sundaram"
Information,01-10-2024 14:55,Microsoft-Windows-Winlogon,7001,-1101,User Logon Notification for Customer Experience Improvement Program
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 31 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 30 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 29 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 24 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 21 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 25 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 22 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 23 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 26 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 27 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 28 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 16 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 18 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 17 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 19 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Warning,01-10-2024 14:55,Microsoft-Windows-Kernel-Processor-Power,37,-7,The speed of processor 20 in group 0 is being limited by system firmware. The processor has been in this reduced performance state for 71 seconds since the last report.
Information,01-10-2024 14:55,Microsoft-Windows-WindowsUpdateClient,19,Windows Update Agent,Installation Successful: Windows successfully installed the following update: 2024-09 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5043145)
Information,01-10-2024 14:55,Service Control Manager,7040,None,The start type of the Windows Modules Installer service was changed from auto start to demand start.
Information,01-10-2024 14:54,Microsoft-Windows-HttpEvent,15007,None,Reservation for namespace identified by URL prefix http://+:3387/rdp/ was successfully added.
Information,01-10-2024 14:54,Microsoft-Windows-HttpEvent,15007,None,Reservation for namespace identified by URL prefix https://+:3392/rdp/ was successfully added.
Information,01-10-2024 14:54,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:3387/rdp/. Status 0x0. Process Id 0xE40 Executable path \Device\HarddiskVolume3\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.22621.4245_none_e95e526042cdf49b\TiWorker.exe, User SYSTEM"
Information,01-10-2024 14:54,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL https://+:3392/rdp/. Status 0x0. Process Id 0xE40 Executable path \Device\HarddiskVolume3\Windows\WinSxS\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.22621.4245_none_e95e526042cdf49b\TiWorker.exe, User SYSTEM"
Information,01-10-2024 14:54,Service Control Manager,7040,None,The start type of the McAfee Scheduled Task - (McAfee-Dynamicappdownloader) service was changed from demand start to disabled.
Information,01-10-2024 14:54,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  McAfee Scheduled Task - (McAfee-Dynamicappdownloader)
Service File Name:  ""C:\Program Files\McAfee\wps\1.22.203.1\dad\mc-dad.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem"
Information,01-10-2024 14:54,Service Control Manager,7040,None,The start type of the McAfee Scheduled Task - (McAfee-Dynamicappdownloader) service was changed from demand start to disabled.
Information,01-10-2024 14:54,Service Control Manager,7045,None,"A service was installed in the system.

Service Name:  McAfee Scheduled Task - (McAfee-Dynamicappdownloader)
Service File Name:  ""C:\Program Files\McAfee\wps\1.22.203.1\dad\mc-dad.exe""
Service Type:  user mode service
Service Start Type:  demand start
Service Account:  LocalSystem"
Information,01-10-2024 14:54,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.LKG.TwinSxS_1000.22621.4249.0_x64__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,01-10-2024 14:54,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.LKG.IrisService_1000.22621.4249.0_x64__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,01-10-2024 14:54,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.LKG.DesktopSpotlight_1000.22621.4249.0_x64__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,01-10-2024 14:54,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.LKG.AccountsService_1000.22621.4249.0_x64__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,01-10-2024 14:54,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.Core_1000.22700.1011.0_x64__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,01-10-2024 14:54,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\MicrosoftWindows.Client.CBS_1000.22700.1041.0_x64__cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,01-10-2024 14:54,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://localhost:5426/) to URL group (0xFE00001A20000001). Status: 0x0. Process Id 0x2D84 Executable path \Device\HarddiskVolume3\Program Files (x86)\Razer\Synapse3\Service\Razer Synapse Service.exe, User SYSTEM"
Information,01-10-2024 14:54,Microsoft-Windows-HttpService,111,HTTP Configuration Property Trace Task,"Create URL group 0xFE00001A20000001. Status 0x0. Process Id 0x2D84 Executable path \Device\HarddiskVolume3\Program Files (x86)\Razer\Synapse3\Service\Razer Synapse Service.exe, User SYSTEM"
Information,01-10-2024 14:54,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.WindowsAppRuntime.CBS.1.6_6000.211.1839.0_x64__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,01-10-2024 14:54,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.22621.4249_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,01-10-2024 14:54,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ShellExperienceHost_10.0.22621.4249_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages.
Information,01-10-2024 14:54,nhi,9007,None,"The driver entered RTD3.
 All the connected devices will be removed from driver's internal state, so it is expected that DeviceDisconnected events will happen."
Warning,01-10-2024 14:54,Netwtw14,6062,None,"The description for Event ID 6062 from source Netwtw14 cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 

\Device\NDMP1
Intel(R) Wi-Fi 6E AX211 160MHz

The message resource is present but the message was not found in the message table
"
Information,01-10-2024 14:54,Microsoft-Windows-HttpEvent,15008,None,Reservation for namespace identified by URL prefix http://+:3387/rdp/ was successfully deleted.
Information,01-10-2024 14:54,Microsoft-Windows-HttpEvent,15008,None,Reservation for namespace identified by URL prefix https://+:3392/rdp/ was successfully deleted.
Information,01-10-2024 14:54,Netwtw14,7021,None,"The description for Event ID 7021 from source Netwtw14 cannot be found. Either the component that raises this event is not installed on your local computer or the installation is corrupted. You can install or repair the component on the local computer.

If the event originated on another computer, the display information had to be saved with the event.

The following information was included with the event: 


The message resource is present but the message was not found in the message table
"
Information,01-10-2024 14:54,Microsoft-Windows-TPM-WMI,1025,None,The TPM was successfully provisioned and is now ready for use.
Information,01-10-2024 14:54,Microsoft-Windows-TPM-WMI,1282,None,The TBS device identifier has been generated.
Information,01-10-2024 14:54,TPM,18,None,This event triggers the Trusted Platform Module (TPM) provisioning/status check to run.
Information,01-10-2024 14:54,Microsoft-Windows-Kernel-General,16,None,The access history in hive \??\C:\Windows\AppCompat\Programs\Amcache.hve.tmp was cleared updating 2006 keys and creating 792 modified pages.
Information,01-10-2024 14:54,Win32k,267,None,Touch/Touchpad Hardware Quality Assurance verification succeeded.
Information,01-10-2024 14:54,Microsoft-Windows-FilterManager,6,None,"File System Filter 'gameflt' (10.0, ?2049?-?09?-?06T15:22:00.000000000Z) has successfully loaded and registered with Filter Manager."
Information,01-10-2024 14:54,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Windows\System32\DriverStore\FileRepository\ipf_cpu.inf_amd64_b25cc008923a9297\ipf_uf.exe (process ID:5724) reset policy scheme from {64a64f24-65b9-4b56-befd-5ec1eaced9b3} to {64a64f24-65b9-4b56-befd-5ec1eaced9b3}
Information,01-10-2024 14:54,Microsoft-Windows-UserModePowerService,12,-10,Process C:\Windows\System32\DriverStore\FileRepository\ipf_cpu.inf_amd64_b25cc008923a9297\ipf_uf.exe (process ID:5724) reset policy scheme from {64a64f24-65b9-4b56-befd-5ec1eaced9b3} to {64a64f24-65b9-4b56-befd-5ec1eaced9b3}
Information,01-10-2024 14:54,Microsoft-Windows-HttpService,113,HTTP Configuration Property Trace Task,"Attempted to add URL (http://127.0.0.1:27339:127.0.0.1/AuraSDK/) to URL group (0xFF00000920000001). Status: 0x0. Process Id 0x1488 Executable path \Device\HarddiskVolume3\Program Files (x86)\ASUS\GameSDK Service\GameSDK.exe, User SYSTEM"
Information,01-10-2024 14:54,Microsoft-Windows-HttpService,111,HTTP Configuration Property Trace Task,"Create URL group 0xFF00000920000001. Status 0x0. Process Id 0x1488 Executable path \Device\HarddiskVolume3\Program Files (x86)\ASUS\GameSDK Service\GameSDK.exe, User SYSTEM"
Information,01-10-2024 14:54,Win32k,267,None,Touch/Touchpad Hardware Quality Assurance verification succeeded.
Information,01-10-2024 14:54,Microsoft-Windows-WLAN-AutoConfig,10001,None,"WLAN Extensibility Module has successfully started.

Module Path: C:\Windows\System32\DriverStore\FileRepository\netwtw6e.inf_amd64_8231e64986f91750\IntelIHVRouter14.dll
"
Information,01-10-2024 14:54,RST Middleware,27,None,"Found passthru disk: SCSI Port: 0, SCSI Bus: 2, SCSI Target: 0, PCIe SSD, 2048408248320 bytes, HFS002TEJ9X101N                         "
Information,01-10-2024 14:54,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:3387/rdp/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,01-10-2024 14:54,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL https://+:3392/rdp/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,01-10-2024 14:54,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:10247/apps/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,01-10-2024 14:54,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:10246/MDEServer/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,01-10-2024 14:54,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL http://+:10243/WMPNSSv4/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
Information,01-10-2024 14:54,Microsoft-Windows-HttpService,112,HTTP Setup Trace Task,"Attempted to reserve URL https://+:10245/WMPNSSv4/. Status 0x0. Process Id 0x4 Executable path , User SYSTEM"
